#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     TITLE                           ACE> Electron Proton Alpha Monitor
#     PROJECT                         ACE>Advanced Composition Explorer
#                                     ISTP>International Solar-Terrestrial Physics
#     DISCIPLINE                      Space Physics>Interplanetary Studies
#     SOURCE_NAME                     AC>Advanced Composition Explorer
#     DATA_TYPE                       H3>12-second Level 2 data
#     DESCRIPTOR                      EPAM>ACE Electron Proton Alpha Monitor
#     DATA_VERSION                    1
#     GENERATED_BY                    ACE Science Center
#     GENERATION_DATE                 2018101
#     LINK_TEXT                       Release notes and other info available at
#     LINK_TITLE                      the ACE Science Center Level 2 Data website
#     HTTP_LINK                       https://izw1.caltech.edu/ACE/ASC/level2/index.html
#     TEXT                            The Electron, Proton, and Alpha Monitor (EPAM) is composed of five
#                                     telescope apertures of three different types.  Two Low Energy
#                                     Foil Spectrometers (LEFS) measure the flux and direction of electrons
#                                     above 30 keV (geometry factor = 0.397 cm2*sr), two Low Energy Magnetic
#                                     Spectrometers (LEMS) measure the flux  and direction of ions greater than 50 keV
#                                     (geometry factor = 0.48 cm2*sr), and the Composition Aperture (CA)
#                                     measures the elemental composition of the ions (geometry factor = 0.24
#                                     cm2*sr). The telescopes use the spin of the spacecraft to sweep the full
#                                     sky. Solid-state detectors are used to measure the energy and composition
#                                     of the incoming particles.
#                                     For more information about the EPAM instrument, visit the EPAM Home Page
#                                     at JHU/APL: http://sd-www.jhuapl.edu/ACE/EPAM/
#                                     The quality of ACE level 2 data is such that it is suitable for serious
#                                     scientific study.  However, to avoid confusion and misunderstanding, it
#                                     is recommended that users consult with the appropriate ACE team members
#                                     before publishing work derived from the data. The ACE team has worked
#                                     hard to ensure that the level 2 data are free from errors, but the team
#                                     cannot accept responsibility for erroneous data, or for misunderstandings
#                                     about how the data may be used. This is especially true if the appropriate
#                                     ACE team members are not consulted before publication. At the very
#                                     least, preprints should be forwarded to the ACE team before publication.
#     MODS                            Initial Public Release 01/28/03 (Version 3)
#                                     11/11/04: Improved metadata (Version 4)
#     ADID_REF                        NSSD0327
#     LOGICAL_FILE_ID                 AC_H3_EPA_20180719_V01
#     LOGICAL_SOURCE                  AC_H3_EPM
#     LOGICAL_SOURCE_DESCRIPTION      ACE/EPAM Solar Energetic Particle 12-second Level 2 Data
#     PI_NAME                         R. Gold
#     PI_AFFILIATION                  JHU/APL
#     MISSION_GROUP                   ACE
#     INSTRUMENT_TYPE                 Particles (space)
#     TIME_RESOLUTION                 12 second
#     WEB_SITE                        http://www.srl.caltech.edu/ACE/
#     ACKNOWLEDGEMENT                 Please acknowledge the Principal
#                                     Investigator, Dr. Robert Gold of JHU/APL
#     RULES_OF_USE                    See the rules of use available from the ACE
#                                     Science Center at:
#                                     http://www.srl.caltech.edu/ACE/ASC/level2/policy_lvl2.html
#     SPASE_DATASETRESOURCEID         spase://NASA/NumericalData/ACE/EPAM/L2/PT12S
#     DOI                             https://doi.org/10.48322/jqj0-vn49
#     CDAWEB_PARENTS                  ac_h3_epm_00000000_v01
#                                     ac_h3_epm_19980825_v01, ac_h3_epm_19980826_v01
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Time, beginning of interval
#  2. P2 LEMS30, (0.067-0.115 MeV Ions), Sector Avg
#  3. P3 LEMS30, (0.115-0.193 MeV Ions), Sector Avg
#  4. P4 LEMS30, (0.193-0.315 MeV Ions), Sector Avg
#  5. P5 LEMS30, (0.315-0.580 MeV Ions), Sector Avg
#  6. P6 LEMS30, (0.580-1.06 MeV Ions), Sector Avg
#  7. P7 LEMS30, (1.06-1.88 MeV Ions), Sector Avg
#  8. P8 LEMS30, (1.88-4.70 MeV Ions), Sector Avg
#
EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,P2_.067-.115MEV_IONS_1/(cm**2-s-sr-MeV),P3_.115-.193MEV_IONS_1/(cm**2-s-sr-MeV),P4_.193-.315MEV_IONS_1/(cm**2-s-sr-MeV),P5_.315-.580MEV_IONS_1/(cm**2-s-sr-MeV),P6_.580-1.06MEV_IONS_1/(cm**2-s-sr-MeV),P7_1.06-1.88MEV_IONS_1/(cm**2-s-sr-MeV),P8_1.88-4.70MEV_IONS_1/(cm**2-s-sr-MeV)
1998-08-25T21:47:27.000Z,4452.40,5559.50,5280.00,4113.90,2839.30,1359.70,347.070
1998-08-25T21:47:39.000Z,4516.60,5877.10,4975.50,4113.90,2839.30,1359.70,347.070
1998-08-25T21:47:51.000Z,4581.40,5559.50,5077.00,4113.90,2787.70,1389.90,342.680
1998-08-25T21:48:04.000Z,4516.60,5400.80,5077.00,4113.90,2787.70,1389.90,342.680
1998-08-25T21:48:16.000Z,4774.60,5319.90,5077.00,4207.40,2787.20,1359.70,342.680
1998-08-25T21:48:28.000Z,4516.60,5718.30,4874.00,4207.40,2787.20,1359.70,342.680
1998-08-25T21:48:40.000Z,4387.70,6035.80,4874.00,4394.30,2735.60,1359.70,338.290
1998-08-25T21:48:52.000Z,5033.10,6035.80,5178.50,4394.30,2735.60,1359.70,338.290
1998-08-25T21:49:04.000Z,4258.70,5559.50,5280.00,4303.50,2685.50,1330.10,342.840
1998-08-25T21:49:16.000Z,4651.00,5565.50,5082.70,4303.50,2685.50,1330.10,342.840
1998-08-25T21:49:28.000Z,4516.60,5718.30,4975.50,4300.80,2684.00,1329.50,342.680
1998-08-25T21:49:40.000Z,4709.90,5718.30,4975.50,4300.80,2684.00,1329.50,342.680
1998-08-25T21:49:52.000Z,4258.70,6035.80,4975.50,4207.40,2632.40,1299.30,342.680
1998-08-25T21:50:04.000Z,4580.90,5877.10,4975.50,4207.40,2632.40,1299.30,342.680
1998-08-25T21:50:16.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-25T21:50:28.000Z,4516.60,5796.20,4975.50,4113.90,2632.90,1299.30,342.680
1998-08-25T21:50:40.000Z,4452.40,5559.50,4671.00,4113.90,2632.90,1299.30,342.680
1998-08-25T21:50:52.000Z,4323.40,5796.20,5178.50,4020.50,2684.50,1238.90,338.290
1998-08-25T21:51:05.000Z,4581.40,5637.40,4772.50,4020.50,2684.50,1238.90,338.290
1998-08-25T21:51:17.000Z,4645.60,5877.10,4772.50,3927.00,2736.10,1238.90,338.290
1998-08-25T21:51:29.000Z,4645.60,5478.70,4468.00,3927.00,2736.10,1238.90,338.290
1998-08-25T21:51:41.000Z,4839.40,5319.90,4772.50,3880.30,2787.70,1238.90,338.290
1998-08-25T21:51:53.000Z,4452.40,5478.70,4772.50,3880.30,2787.70,1238.90,338.290
1998-08-25T21:52:05.000Z,4452.40,5718.30,4772.50,3927.00,2632.90,1238.90,351.460
1998-08-25T21:52:17.000Z,4775.10,5559.50,4671.00,3927.00,2632.90,1238.90,351.460
1998-08-25T21:52:29.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-25T21:52:41.000Z,4843.30,5325.90,4877.80,4209.10,2685.00,1269.70,338.370
1998-08-25T21:52:53.000Z,4516.60,5478.70,4569.50,4209.10,2685.00,1269.70,338.370
1998-08-25T21:53:05.000Z,4193.90,5400.80,4874.00,4207.40,2684.00,1299.30,351.460
1998-08-25T21:53:17.000Z,4516.60,5718.30,5178.50,4207.40,2684.00,1299.30,351.460
1998-08-25T21:53:29.000Z,4451.90,5478.70,4874.00,4300.80,2632.40,1269.10,333.900
1998-08-25T21:53:41.000Z,4839.40,5559.50,5178.50,4300.80,2632.40,1269.10,333.900
1998-08-25T21:53:54.000Z,4322.90,5559.50,5178.50,4113.90,2529.20,1238.90,333.900
1998-08-25T21:54:06.000Z,4580.90,5796.20,5077.00,4113.90,2529.20,1238.90,333.900
1998-08-25T21:54:18.000Z,4263.00,5883.10,4879.70,4115.70,2582.30,1269.70,325.280
1998-08-25T21:54:30.000Z,4839.40,5559.50,4975.50,4115.70,2582.30,1269.70,325.280
1998-08-25T21:54:42.000Z,4516.60,5319.90,4416.30,3786.80,2477.60,1269.10,320.720
1998-08-25T21:54:54.000Z,4387.70,5242.00,4671.00,3786.80,2477.60,1269.10,320.720
1998-08-25T21:55:06.000Z,3871.20,5002.40,4569.50,3740.10,2374.40,1238.90,316.330
1998-08-25T21:55:18.000Z,4258.70,5319.90,4314.80,3740.10,2374.40,1238.90,316.330
1998-08-25T21:55:30.000Z,4070.80,4690.90,4270.70,3649.30,2376.40,1239.70,320.970
1998-08-25T21:55:42.000Z,3678.00,4843.60,3908.80,3649.30,2376.40,1239.70,320.970
1998-08-25T21:55:54.000Z,3678.00,4526.10,4062.00,3693.40,2426.00,1238.90,325.110
1998-08-25T21:56:06.000Z,3871.20,4607.00,4213.30,3693.40,2426.00,1238.90,325.110
1998-08-25T21:56:18.000Z,4000.20,4208.60,4213.30,3693.40,2426.00,1178.50,333.900
1998-08-25T21:56:30.000Z,3613.20,4684.90,4213.30,3693.40,2426.00,1178.50,333.900
1998-08-25T21:56:42.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-25T21:56:55.000Z,3420.00,4765.80,4366.50,3698.60,2481.50,1210.70,334.480
1998-08-25T21:57:07.000Z,3817.70,4619.00,4378.00,3698.60,2481.50,1210.70,334.480
1998-08-25T21:57:19.000Z,4000.70,4924.50,4366.50,3693.40,2529.20,1208.70,342.680
1998-08-25T21:57:31.000Z,3549.00,4607.00,3859.00,3693.40,2529.20,1208.70,342.680
1998-08-25T21:57:43.000Z,3871.70,5002.40,4316.70,3740.10,2529.20,1208.70,338.290
1998-08-25T21:57:55.000Z,3549.00,4448.20,4163.50,3740.10,2529.20,1208.70,338.290
1998-08-25T21:58:07.000Z,3742.70,4607.00,4062.00,3740.10,2477.60,1269.10,333.900
1998-08-25T21:58:19.000Z,3807.00,4765.80,4163.50,3740.10,2477.60,1269.10,333.900
1998-08-25T21:58:31.000Z,3876.60,4849.60,4676.70,3836.20,2531.20,1269.90,334.060
1998-08-25T21:58:43.000Z,4258.70,5319.90,4671.00,3836.20,2531.20,1269.90,334.060
1998-08-25T21:58:55.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-25T21:59:07.000Z,3871.20,4924.50,4722.70,3833.50,2580.80,1269.10,338.290
1998-08-25T21:59:19.000Z,4387.70,5161.20,4671.00,3833.50,2580.80,1269.10,338.290
1998-08-25T21:59:32.000Z,3935.90,5002.40,4619.30,3786.80,2529.20,1269.10,342.680
1998-08-25T21:59:44.000Z,4129.20,4924.50,4416.30,3786.80,2529.20,1269.10,342.680
1998-08-25T21:59:56.000Z,4457.70,5248.00,4575.20,3835.30,2582.30,1330.40,342.840
1998-08-25T22:00:08.000Z,4901.70,5319.90,4671.00,3835.30,2582.30,1330.40,342.840
1998-08-25T22:00:20.000Z,4580.90,5478.70,4975.50,3833.50,2632.40,1299.30,342.680
1998-08-25T22:00:32.000Z,4258.70,5083.30,4468.00,3833.50,2632.40,1299.30,342.680
1998-08-25T22:00:44.000Z,4064.90,5242.00,4569.50,3833.50,2580.80,1329.50,342.680
1998-08-25T22:00:56.000Z,4645.60,5161.20,4671.00,3833.50,2580.80,1329.50,342.680
1998-08-25T22:01:08.000Z,4451.90,5400.80,4569.50,3880.30,2632.40,1329.50,338.290
1998-08-25T22:01:20.000Z,4451.90,4924.50,4671.00,3880.30,2632.40,1329.50,338.290
1998-08-25T22:01:32.000Z,4387.70,5161.20,4671.00,3880.30,2684.00,1329.50,342.680
1998-08-25T22:01:44.000Z,4064.90,5242.00,4468.00,3880.30,2684.00,1329.50,342.680
1998-08-25T22:01:56.000Z,4258.70,5319.90,4468.00,3646.60,2580.80,1269.10,338.290
1998-08-25T22:02:08.000Z,4193.90,4924.50,4517.80,3646.60,2580.80,1269.10,338.290
1998-08-25T22:02:21.000Z,4451.90,4924.50,4213.30,3693.40,2529.20,1269.10,342.680
1998-08-25T22:02:33.000Z,4193.90,5002.40,4366.50,3693.40,2529.20,1269.10,342.680
1998-08-25T22:02:45.000Z,4064.90,4684.90,4265.00,3833.50,2580.80,1238.90,347.070
1998-08-25T22:02:57.000Z,3742.20,5002.40,4366.50,3833.50,2580.80,1238.90,347.070
1998-08-25T22:03:09.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-25T22:03:21.000Z,4322.90,5400.80,4671.00,4207.40,2735.60,1329.50,333.900
1998-08-25T22:03:33.000Z,3742.20,5242.00,4569.50,4207.40,2735.60,1329.50,333.900
1998-08-25T22:03:45.000Z,4258.70,5161.20,4772.50,4207.40,2787.20,1269.10,333.900
1998-08-25T22:03:57.000Z,4258.70,5400.80,5077.00,4207.40,2787.20,1269.10,333.900
1998-08-25T22:04:09.000Z,4645.60,5637.40,4975.50,4394.30,2735.60,1299.30,333.900
1998-08-25T22:04:21.000Z,4451.90,5478.70,5077.00,4394.30,2735.60,1299.30,333.900
1998-08-25T22:04:33.000Z,4645.60,5796.20,4874.00,4207.40,2735.60,1299.30,342.680
1998-08-25T22:04:45.000Z,4645.60,5718.30,4874.00,4207.40,2735.60,1299.30,342.680
1998-08-25T22:04:57.000Z,4451.90,5400.80,5077.00,4207.40,2787.20,1299.30,342.680
1998-08-25T22:05:10.000Z,4451.90,5478.70,5178.50,4207.40,2787.20,1299.30,342.680
1998-08-25T22:05:22.000Z,4258.70,6035.80,4874.00,4394.30,2838.80,1329.50,351.460
1998-08-25T22:05:34.000Z,4901.70,5637.40,5077.00,4394.30,2838.80,1329.50,351.460
1998-08-25T22:05:46.000Z,4709.90,5877.10,5077.00,4300.80,2787.20,1329.50,369.030
1998-08-25T22:05:58.000Z,4516.60,5559.50,5178.50,4300.80,2787.20,1329.50,369.030
1998-08-25T22:06:10.000Z,4387.70,5559.50,4975.50,4300.80,2735.60,1299.30,360.240
1998-08-25T22:06:22.000Z,4451.90,5400.80,4975.50,4300.80,2735.60,1299.30,360.240
1998-08-25T22:06:34.000Z,4516.60,5559.50,5077.00,4113.90,2684.00,1329.50,360.240
1998-08-25T22:06:46.000Z,4645.60,5319.90,5077.00,4113.90,2684.00,1329.50,360.240
1998-08-25T22:06:58.000Z,4451.90,5319.90,4772.50,4020.50,2580.80,1269.10,351.460
1998-08-25T22:07:10.000Z,4645.60,5718.30,5077.00,4020.50,2580.80,1269.10,351.460
1998-08-25T22:07:22.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-25T22:07:34.000Z,4322.90,5478.70,4772.50,3693.40,2477.60,1299.30,351.460
1998-08-25T22:07:46.000Z,4839.40,5242.00,4621.20,3693.40,2477.60,1299.30,351.460
1998-08-25T22:07:59.000Z,4193.90,5637.40,4569.50,3599.90,2529.20,1238.90,360.240
1998-08-25T22:08:11.000Z,4645.60,5319.90,4468.00,3599.90,2529.20,1238.90,360.240
1998-08-25T22:08:23.000Z,4387.70,4924.50,4213.30,3506.40,2529.20,1299.30,360.240
1998-08-25T22:08:35.000Z,3742.20,4448.20,3908.80,3506.40,2529.20,1299.30,360.240
1998-08-25T22:08:47.000Z,3871.20,4448.20,4062.00,3973.70,2632.40,1299.30,369.030
1998-08-25T22:08:59.000Z,3355.20,4367.40,4416.30,3973.70,2632.40,1299.30,369.030
1998-08-25T22:09:11.000Z,3807.00,4684.90,4874.00,4207.40,2684.00,1329.50,377.810
1998-08-25T22:09:23.000Z,3807.00,5002.40,4671.00,4207.40,2684.00,1329.50,377.810
1998-08-25T22:09:35.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-25T22:09:47.000Z,3871.70,5083.30,4772.50,4113.90,2787.70,1389.90,386.590
1998-08-25T22:09:59.000Z,4323.40,5319.90,4772.50,4113.90,2787.70,1389.90,386.590
1998-08-25T22:10:11.000Z,4064.90,6035.80,4874.00,4394.30,2787.70,1420.10,386.590
1998-08-25T22:10:23.000Z,4387.70,5954.90,4975.50,4394.30,2787.70,1420.10,386.590
1998-08-25T22:10:35.000Z,4645.60,6035.80,5381.50,4581.20,2994.10,1450.30,386.590
1998-08-25T22:10:47.000Z,4901.70,6512.10,5584.50,4581.20,2994.10,1450.30,386.590
1998-08-25T22:11:00.000Z,5159.70,6194.60,5584.50,4394.30,2942.50,1450.30,386.590
1998-08-25T22:11:12.000Z,5291.10,6194.60,5483.00,4394.30,2942.50,1450.30,386.590
1998-08-25T22:11:24.000Z,5422.50,6512.10,5483.00,4674.70,2994.10,1450.30,386.590
1998-08-25T22:11:36.000Z,5291.10,6194.60,5584.50,4674.70,2994.10,1450.30,386.590
1998-08-25T22:11:48.000Z,4774.60,6035.80,5584.50,4581.20,2994.10,1420.10,395.370
1998-08-25T22:12:00.000Z,5417.60,6194.60,5483.00,4581.20,2994.10,1420.10,395.370
1998-08-25T22:12:12.000Z,5033.10,6194.60,5686.00,4861.60,3045.70,1450.30,395.370
1998-08-25T22:12:24.000Z,5417.60,6512.10,5787.50,4861.60,3045.70,1450.30,395.370
1998-08-25T22:12:36.000Z,5427.40,6203.60,5799.00,4679.10,2996.50,1451.40,395.700
1998-08-25T22:12:48.000Z,5417.60,6512.10,5584.50,4679.10,2996.50,1451.40,395.700
1998-08-25T22:13:00.000Z,5291.10,6194.60,5686.00,4581.20,2994.10,1450.30,395.370
1998-08-25T22:13:12.000Z,4839.40,6353.30,5686.00,4581.20,2994.10,1450.30,395.370
1998-08-25T22:13:24.000Z,4645.60,6353.30,5584.50,4768.10,2994.10,1480.50,386.590
1998-08-25T22:13:36.000Z,5033.10,6353.30,5686.00,4768.10,2994.10,1480.50,386.590
1998-08-25T22:13:48.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-25T22:14:01.000Z,4709.90,6512.10,5686.00,4674.70,3148.90,1480.50,377.810
1998-08-25T22:14:13.000Z,4774.60,6670.90,5787.50,4674.70,3148.90,1480.50,377.810
1998-08-25T22:14:25.000Z,4901.70,6670.90,5584.50,4768.10,2994.10,1450.30,386.590
1998-08-25T22:14:37.000Z,4839.40,6353.30,5686.00,4768.10,2994.10,1450.30,386.590
1998-08-25T22:14:49.000Z,5033.10,6194.60,5686.00,4768.10,3045.70,1420.10,386.590
1998-08-25T22:15:01.000Z,5417.60,6670.90,5889.00,4768.10,3045.70,1420.10,386.590
1998-08-25T22:15:13.000Z,5159.70,6353.30,5686.00,4581.20,3045.70,1420.10,404.160
1998-08-25T22:15:25.000Z,5227.80,6194.60,5584.50,4581.20,3045.70,1420.10,404.160
1998-08-25T22:15:37.000Z,4645.60,6194.60,5483.00,4768.10,3045.70,1420.10,404.160
1998-08-25T22:15:49.000Z,5159.70,6670.90,5584.50,4768.10,3045.70,1420.10,404.160
1998-08-25T22:16:01.000Z,4709.90,6194.60,5584.50,4581.20,2942.00,1420.10,404.160
1998-08-25T22:16:13.000Z,4901.70,6035.80,5381.50,4581.20,2942.00,1420.10,404.160
1998-08-25T22:16:25.000Z,5159.70,6194.60,5483.00,4487.70,2838.80,1420.10,421.720
1998-08-25T22:16:38.000Z,5033.10,6194.60,5483.00,4487.70,2838.80,1420.10,421.720
1998-08-25T22:16:50.000Z,5033.10,6194.60,5483.00,4487.70,2787.20,1420.10,421.720
1998-08-25T22:17:02.000Z,5549.10,6512.10,5483.00,4487.70,2787.20,1420.10,421.720
1998-08-25T22:17:14.000Z,4901.70,6353.30,5584.50,4487.70,2890.40,1389.90,412.940
1998-08-25T22:17:26.000Z,5291.10,6512.10,5381.50,4487.70,2890.40,1389.90,412.940
1998-08-25T22:17:38.000Z,4901.70,5877.10,5584.50,4581.20,2838.80,1450.30,404.160
1998-08-25T22:17:50.000Z,5417.60,6194.60,5483.00,4581.20,2838.80,1450.30,404.160
1998-08-25T22:18:02.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-25T22:18:14.000Z,5159.70,6035.80,5483.00,4493.00,2997.00,1421.50,422.220
1998-08-25T22:18:26.000Z,5300.80,6524.10,5393.00,4493.00,2997.00,1421.50,422.220
1998-08-25T22:18:38.000Z,5159.70,6512.10,5483.00,4487.70,2890.90,1450.30,421.720
1998-08-25T22:18:50.000Z,5033.10,6353.30,5483.00,4487.70,2890.90,1450.30,421.720
1998-08-25T22:19:02.000Z,5291.10,6353.30,5889.00,4487.70,2942.50,1450.30,412.940
1998-08-25T22:19:14.000Z,5159.70,6512.10,5280.00,4487.70,2942.50,1450.30,412.940
1998-08-25T22:19:27.000Z,5422.50,6353.30,5483.00,4487.70,2839.30,1389.90,404.160
1998-08-25T22:19:39.000Z,5291.10,6194.60,5483.00,4487.70,2839.30,1389.90,404.160
1998-08-25T22:19:51.000Z,4911.40,6359.30,5387.20,4490.40,2789.10,1451.20,395.620
1998-08-25T22:20:03.000Z,5159.70,6353.30,5483.00,4490.40,2789.10,1451.20,395.620
1998-08-25T22:20:15.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-25T22:20:27.000Z,5417.60,6035.80,5280.00,4207.40,2787.20,1359.70,377.810
1998-08-25T22:20:39.000Z,5159.70,6353.30,5077.00,4207.40,2787.20,1359.70,377.810
1998-08-25T22:20:51.000Z,4901.70,6353.30,5178.50,4113.90,2787.20,1359.70,395.370
1998-08-25T22:21:03.000Z,4774.60,6353.30,5280.00,4113.90,2787.20,1359.70,395.370
1998-08-25T22:21:15.000Z,4774.60,6194.60,5483.00,4394.30,2787.20,1420.10,386.590
1998-08-25T22:21:27.000Z,5159.70,6194.60,5077.00,4394.30,2787.20,1420.10,386.590
1998-08-25T22:21:39.000Z,4901.70,6194.60,5077.00,4300.80,2838.80,1420.10,395.370
1998-08-25T22:21:51.000Z,5033.10,6194.60,5178.50,4300.80,2838.80,1420.10,395.370
1998-08-25T22:22:03.000Z,4774.60,6194.60,5280.00,4300.80,2787.20,1389.90,386.590
1998-08-25T22:22:16.000Z,5291.10,6512.10,5178.50,4300.80,2787.20,1389.90,386.590
1998-08-25T22:22:28.000Z,5291.10,5877.10,5280.00,4207.40,2838.80,1389.90,377.810
1998-08-25T22:22:40.000Z,5033.10,6035.80,5280.00,4207.40,2838.80,1389.90,377.810
1998-08-25T22:22:52.000Z,4901.70,6194.60,5077.00,4207.40,2787.20,1359.70,377.810
1998-08-25T22:23:04.000Z,5159.70,5877.10,5280.00,4207.40,2787.20,1359.70,377.810
1998-08-25T22:23:16.000Z,5291.10,6194.60,5178.50,4394.30,2787.20,1359.70,377.810
1998-08-25T22:23:28.000Z,5159.70,6194.60,5280.00,4394.30,2787.20,1359.70,377.810
1998-08-25T22:23:40.000Z,5033.10,6035.80,5280.00,4300.80,2735.60,1359.70,369.030
1998-08-25T22:23:52.000Z,4901.70,6670.90,5381.50,4300.80,2735.60,1359.70,369.030
1998-08-25T22:24:04.000Z,5159.70,6512.10,5280.00,4209.10,2685.50,1360.30,360.410
1998-08-25T22:24:16.000Z,5296.00,6518.10,5082.70,4209.10,2685.50,1360.30,360.410
1998-08-25T22:24:28.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-25T22:24:40.000Z,5291.10,6035.80,5381.50,4300.80,2735.60,1329.50,369.030
1998-08-25T22:24:52.000Z,4901.70,6035.80,5280.00,4300.80,2735.60,1329.50,369.030
1998-08-25T22:25:05.000Z,5159.70,6035.80,5178.50,4207.40,2632.40,1359.70,377.810
1998-08-25T22:25:17.000Z,5291.10,6035.80,5280.00,4207.40,2632.40,1359.70,377.810
1998-08-25T22:25:29.000Z,4906.50,5883.10,5082.70,4303.50,2685.50,1299.90,360.410
1998-08-25T22:25:41.000Z,4901.70,6194.60,4975.50,4303.50,2685.50,1299.90,360.410
1998-08-25T22:25:53.000Z,5033.10,5877.10,5483.00,4300.80,2632.40,1359.70,360.240
1998-08-25T22:26:05.000Z,5291.10,6194.60,5483.00,4300.80,2632.40,1359.70,360.240
1998-08-25T22:26:17.000Z,4901.70,6194.60,5483.00,4394.30,2735.60,1329.50,369.030
1998-08-25T22:26:29.000Z,5291.10,6353.30,5280.00,4394.30,2735.60,1329.50,369.030
1998-08-25T22:26:41.000Z,4901.70,6194.60,5077.00,4300.80,2787.20,1359.70,369.030
1998-08-25T22:26:53.000Z,5159.70,6035.80,4874.00,4300.80,2787.20,1359.70,369.030
1998-08-25T22:27:05.000Z,4645.60,6035.80,5077.00,4207.40,2735.60,1359.70,369.030
1998-08-25T22:27:17.000Z,4901.70,5718.30,5077.00,4207.40,2735.60,1359.70,369.030
1998-08-25T22:27:29.000Z,4901.70,5718.30,5280.00,4207.40,2735.60,1359.70,377.810
1998-08-25T22:27:41.000Z,5159.70,6035.80,5280.00,4207.40,2735.60,1359.70,377.810
1998-08-25T22:27:54.000Z,4901.70,6035.80,5280.00,4207.40,2735.60,1359.70,360.240
1998-08-25T22:28:06.000Z,5159.70,6353.30,5178.50,4207.40,2735.60,1359.70,360.240
1998-08-25T22:28:18.000Z,4774.60,6194.60,5280.00,4300.80,2735.60,1329.50,377.810
1998-08-25T22:28:30.000Z,5291.10,5877.10,5178.50,4300.80,2735.60,1329.50,377.810
1998-08-25T22:28:42.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-25T22:28:54.000Z,5159.70,6353.30,5381.50,4394.30,2839.30,1299.30,386.590
1998-08-25T22:29:06.000Z,5159.70,6035.80,5178.50,4394.30,2839.30,1299.30,386.590
1998-08-25T22:29:18.000Z,4901.70,5877.10,5178.50,4207.40,2736.10,1329.50,360.240
1998-08-25T22:29:30.000Z,5033.10,6194.60,5280.00,4207.40,2736.10,1329.50,360.240
1998-08-25T22:29:42.000Z,4779.00,6041.80,5387.20,4303.50,2737.10,1330.10,369.190
1998-08-25T22:29:54.000Z,5159.70,6035.80,5178.50,4303.50,2737.10,1330.10,369.190
1998-08-25T22:30:06.000Z,4901.70,6035.80,4874.00,4207.40,2736.10,1329.50,377.810
1998-08-25T22:30:18.000Z,5033.10,6035.80,5280.00,4207.40,2736.10,1329.50,377.810
1998-08-25T22:30:30.000Z,5159.70,6035.80,5178.50,4113.90,2684.50,1299.30,377.810
1998-08-25T22:30:42.000Z,5159.70,6035.80,5280.00,4113.90,2684.50,1299.30,377.810
1998-08-25T22:30:54.000Z,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900,-999.900
1998-08-25T22:31:07.000Z,4901.70,5877.10,5077.00,4207.40,2735.60,1329.50,369.030
1998-08-25T22:31:19.000Z,5291.10,5718.30,5483.00,4207.40,2735.60,1329.50,369.030
1998-08-25T22:31:31.000Z,4901.70,6194.60,5280.00,4300.80,2684.00,1329.50,369.030
1998-08-25T22:31:43.000Z,4645.60,5718.30,5077.00,4300.80,2684.00,1329.50,369.030
1998-08-25T22:31:55.000Z,4901.70,6035.80,5280.00,4300.80,2787.20,1389.90,369.030
1998-08-25T22:32:07.000Z,5159.70,6035.80,5077.00,4300.80,2787.20,1389.90,369.030
1998-08-25T22:32:19.000Z,5033.10,6194.60,5280.00,4394.30,2838.80,1359.70,360.240
1998-08-25T22:32:31.000Z,5417.60,6194.60,5381.50,4394.30,2838.80,1359.70,360.240
1998-08-25T22:32:43.000Z,5159.70,5877.10,5178.50,4394.30,2735.60,1389.90,369.030
1998-08-25T22:32:55.000Z,5291.10,6353.30,5381.50,4394.30,2735.60,1389.90,369.030
1998-08-25T22:33:07.000Z,5033.10,6194.60,5483.00,4394.30,2787.70,1359.70,377.810
1998-08-25T22:33:19.000Z,5291.10,6353.30,5381.50,4394.30,2787.70,1359.70,377.810
1998-08-25T22:33:31.000Z,5159.70,6829.60,5178.50,4394.30,2839.30,1329.50,369.030
1998-08-25T22:33:44.000Z,5291.10,6194.60,5381.50,4394.30,2839.30,1329.50,369.030
